location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
China,2022-02-10,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/1cb48014b4cd41ff87588ac4d976d955.shtml,3029588000,,,
China,2022-02-11,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/4d3548192ea84f9485aec4b1565c66d4.shtml,3036707000,,,
China,2022-02-12,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/bc40c4306ef4426e9073de9dc936a97c.shtml,3042376000,,,
China,2022-02-13,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/0ce66c7071a247368e014d3afca56a18.shtml,3046687000,,,
China,2022-02-14,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/e419d2282f5743f99e6b004abf432d7b.shtml,3052435000,,,
China,2022-02-15,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/dd81fb1aa3404d42826e72635c95b10b.shtml,3056997000,,,
China,2022-02-16,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/6564cf2132254ab0b1ec82d94e33a4f3.shtml,3063391000,,,
China,2022-02-17,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/91805fa0c30e4627961dfce0c7e2d2eb.shtml,3069619000,,,
China,2022-02-18,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202202/dcf93cbd72574c5295dcf4a546451064.shtml,3075752000,1268180000,1232543000,
China,2022-02-19,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/dde371bf12ed47beb4bbc3fdcbe179a7.shtml,3080788000,,,
China,2022-02-20,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/09d99074a32b48b997eca7ae6c571253.shtml,3084712000,,,
China,2022-02-21,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/25865d5a079f4fcaa413c2395804fe3f.shtml,3090309000,,,
China,2022-02-22,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/41d5c8e8dc224260a50f23a628d765a5.shtml,3095767000,,,
China,2022-02-23,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/03f98e7cd6c248a1bb536c9780ddadc8.shtml,3101760000,,,
China,2022-02-24,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/185174bf8da4447699ce118b50736cfa.shtml,3108286000,,,
China,2022-02-25,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202202/8f49f6627a6540ce87511ac708ea7ad9.shtml,3114622000,1269302000,1234540000,554728000
China,2022-02-26,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/87b09a23d5be4a27850b48cae6e45694.shtml,3119664000,,,
China,2022-02-27,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202202/6066259e4f1c40b3a285ae3c78035784.shtml,3124118000,,,
China,2022-02-28,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/6863dc607b8b4c5c9164daf198bd509e.shtml,3129845000,,,
China,2022-03-01,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/bd7dc1b9d46347bcb354d2849989cb91.shtml,3135598000,,,
China,2022-03-02,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/fd9f79390e4741b39b159a9559d7f72e.shtml,3141473000,,,
China,2022-03-03,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/49113fa4fc364e67a07a9d3a0a9b476c.shtml,3147007000,,,
China,2022-03-04,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/07114fb7a5004436989e8b616128a413.shtml,3152419000,,,
China,2022-03-05,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/51618a50fffb4dd5b40f3e2a656ec0e3.shtml,3156899000,,,
China,2022-03-06,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/fbea6006c7ce463193682d0a26b10669.shtml,3160685000,,,
China,2022-03-07,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/7bdf4d3500f041c1a7ad1606c3f0ea42.shtml,3165486000,,,
China,2022-03-08,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/f285e3af6ca847a7a5fb59ae55fd8c73.shtml,3169916000,,,
China,2022-03-09,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/4cbfde9d2d9d41ae814e1bca7b337a76.shtml,3174984000,,,
China,2022-03-10,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/b13a9dc5eb8b48dbb2340fe4ce598bd8.shtml,3180060000,,,
China,2022-03-11,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/b4e5a46c2b06436581d5c235fbcb9cdc.shtml,3185239000,,,
China,2022-03-12,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/c187f837f34741d4985307c4d3fbb49c.shtml,3189426000,,,
China,2022-03-13,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/945a85f6163d4f258337513c34852e09.shtml,3193236000,,,
China,2022-03-14,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202203/f305418902d44c9891727115d4440f55.shtml,3198272000,1272537000,1239171000,
China,2022-03-15,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/6362f2487e7f408988cc1bd66a55c7e6.shtml,3203688000,,,
China,2022-03-16,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/76ed4f22334941a089c4ce3524e7fa55.shtml,3209041000,,,
China,2022-03-17,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202203/82d1b154447644839760bcf25696687f.shtml,3213773000,1273470000,1239570000,644680000
China,2022-03-18,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202203/a46803bba0964065ac874b6b43da21f5.shtml,3218716000,1273811000,1239706000,649156000
China,2022-03-19,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/beba90ad9594434a89d18115603baca4.shtml,3222868000,,,
China,2022-03-20,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/b7dc68982ef44cf5a11f859cae50d8ea.shtml,3226334000,,,
China,2022-03-21,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202203/321bbcc05ff548a8bd73d3d31242dc10.shtml,3230367000,1274734000,1240413000,659200000
China,2022-03-22,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/fcfb2a5f659446e19d70644ae8e77311.shtml,3234601000,,,
China,2022-03-23,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/9661d13a892e44b3820f99fc6c81a5d1.shtml,3239170000,,,
China,2022-03-24,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202203/7ae455e5e5db4512a471ab4f9500e8e7.shtml,3243599000,1275541000,1240777000,671270000
China,2022-03-25,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/0efc26837ba249348cbb29e3cfc6213e.shtml,3247624000,,,
China,2022-03-26,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/2ef60393c7f241b08a147e62501c5680.shtml,3251412000,,,
China,2022-03-27,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/7bd1cdabf9574dc78bcbdf02fe02290b.shtml,3254984000,,,
China,2022-03-28,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/ed9ed42b09e84802a1f264e19577cb44.shtml,3259042000,,,
China,2022-03-29,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/d81d339daf694f97952f10d9d8604143.shtml,3263129000,,,
China,2022-03-30,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202203/7f4569e348c044f4a0b45ca4c56d28ed.shtml,3267140000,,,
China,2022-03-31,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/ddca56754d524ccf8d4a3c3d1834772b.shtml,3270874000,1277709000,1242281000,694936000
China,2022-04-01,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/7f1a6cb515074a31a2ebb8598848a9bf.shtml,3274120000,,,
China,2022-04-02,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/311452e077aa4d6181c548b615eb9441.shtml,3276886000,,,
China,2022-04-03,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/08dfcb2f7a424c2e9bea9f485df7e034.shtml,3279249000,,,
China,2022-04-04,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/c0e1720f030f4d819b2d494911c53089.shtml,3281604000,,,
China,2022-04-05,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/fe15261f598d46a6ae4f0bdf0b102532.shtml,3283586000,1278724000,1243226000,705693000
China,2022-04-06,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/4fbf38e8834a4a7bb2dacdee812d2e36.shtml,3286373000,,,
China,2022-04-07,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/2a70296f3aa84392a493f03ffe0fd239.shtml,3289463000,,,
China,2022-04-08,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/9b2d989dfc5b4516a6be1f600d6e954c.shtml,3292643000,,,
China,2022-04-09,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/c9b39861642348a1a312bc64bdbe0730.shtml,3295208000,,,
China,2022-04-10,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/3c903e9285c14d72b9edb212876ac81f.shtml,3297551000,,,
China,2022-04-11,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/43febd1d2cb049e797d426d080ace5da.shtml,3300328000,1280156000,1244923000,719324000
China,2022-04-12,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/6fe09df2147f4d8a9283d584b60362f3.shtml,3303126000,,,
China,2022-04-13,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/32d76b8e6f4142f2abf95496fa640fe1.shtml,3305884000,,,
China,2022-04-14,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/62b495e26f4c4735b3dd8d3363d0d155.shtml,3308616000,,,
China,2022-04-15,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/e1db01925a1747e7a48f43f2f18dc44f.shtml,3311245000,,,
China,2022-04-16,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/8f19a6d0cfb140bba8f5150a86f9ab23.shtml,3313338000,,,
China,2022-04-17,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/881150a697144bea88f13e0565b4dc63.shtml,3315186000,,,
China,2022-04-18,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/71904942749945c9a460aed122484c3d.shtml,3317463000,1282120000,1246769000,732659000
China,2022-04-19,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/60086051e79c4bef91840e06d327b3c6.shtml,3319950000,,,
China,2022-04-20,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/77a552289b8f4a829f65499eaee3053c.shtml,3322488000,,,
China,2022-04-21,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/b48b611f1b56423494777f821a5a8685.shtml,3325049000,,,
China,2022-04-22,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/8728241c2f5f493aa5eb6cf8a8bb660c.shtml,3327616000,,,
China,2022-04-23,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/021ce16cceb34a88aecd099ba37a764f.shtml,3329766000,,,
China,2022-04-24,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/095b35f2177b471bb41a9b69fedcb1cb.shtml,3331771000,,,
China,2022-04-25,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/1ce2f64073b64b19a17dd7ebdc8017fb.shtml,3334018000,,,
China,2022-04-26,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/c081d58377d04416879df542507b3717.shtml,3336285000,,,
China,2022-04-27,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/34ce2f4566844cee9c0b2f0a5afbf6f7.shtml,3338555000,1284646000,1249413000,748596000
China,2022-04-28,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202204/96a54177c4f84f418cd5c1e86fe1ca2c.shtml,3340711000,1284935000,1249688000,750189000
China,2022-04-29,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202204/6f0897ccfe874f6e8a60544f5452deac.shtml,3343008000,,,
China,2022-04-30,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/a812fd406ee74cc6b35780d9abac0a74.shtml,3344528000,,,
China,2022-05-01,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/df075fb8a21a4b47b4a8be63e8a4d7df.shtml,3345524000,,,
China,2022-05-02,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/bd5317f2727444dabe6af3d22ec51707.shtml,3346607000,,,
China,2022-05-03,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/72300467443d422b8025563dee2ea350.shtml,3347640000,,,
China,2022-05-04,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/e995def42125473bbc3238f8180a90cb.shtml,3348588000,,,
China,2022-05-05,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202205/3e4f3e39b27f4c5fa331149e19c88039.shtml,3349702000,1286049000,1251042000,756723000
China,2022-05-06,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/80d61b53920c496c8519701b61bf0dc4.shtml,3350934000,,,
China,2022-05-07,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/2b87a26240ae4581b02451ee51985e2a.shtml,3352053000,,,
China,2022-05-08,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/ff8000f3d90b4e4da8e91de27729cfc0.shtml,3353022000,,,
China,2022-05-09,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/0a3450c207b5488da26acf09bef061ab.shtml,3354196000,,,
China,2022-05-10,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/bda85702349342119d1491b1c60d8ee4.shtml,3355535000,,,
China,2022-05-11,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/cfe970af12394c9f98ab40a4a3bc05e0.shtml,3357120000,,,
China,2022-05-12,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202205/3e9cae4a4a6b4c03b74fb58b50871e47.shtml,3358576000,1287195000,1252592000,762897000
China,2022-05-13,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/576f121dc47f417f8ad3fc9c681b98be.shtml,3360050000,,,
China,2022-05-14,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/b7bee38d0b644b4dbe9e78f3725ddd0a.shtml,3361333000,,,
China,2022-05-15,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/daa4ab0890c547c8b35b99cc769b2523.shtml,3362389000,,,
China,2022-05-16,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/c0cef5a32010489f8744fc8db56a5939.shtml,3363651000,,,
China,2022-05-17,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/eb02d86cce30486c95c3b3142f832df5.shtml,3364987000,,,
China,2022-05-18,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/1ae8cf2da9954f8a96ad8da3b429a10b.shtml,3366402000,,,
China,2022-05-19,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/953954e881954536a23653a3424d65f8.shtml,3367720000,,,
China,2022-05-20,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/10195c42e4c149d5bdff70827bdd5f15.shtml,3369057000,,,
China,2022-05-21,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/49ae9af7859a43a09da361ca1c192e8c.shtml,3370162000,,,
China,2022-05-22,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202205/5844ed600cbe4f799ae6b9d28ee897ed.shtml,3371096000,1288947000,1254875000,771380000
China,2022-05-23,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/cb88c17859ed4aaa97ab206a6a5c5122.shtml,3372243000,,,
China,2022-05-24,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/b388cf58b1374f90805cc51b68929f14.shtml,3373460000,,,
China,2022-05-25,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/2b7cb05828364228b41a6566ae232c41.shtml,3374726000,,,
China,2022-05-26,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/xcs/s3574/202205/4e811f08bd33442db09c446cc2fb2cf8.shtml,3375898000,1289584000,1255732000,774679000
China,2022-05-27,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/751f6e2cfbd54398bd44d70d105f57d4.shtml,3377153000,,,
China,2022-05-28,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/19073b18ce054c3bb0cd370fe1d3223e.shtml,3378211000,,,
China,2022-05-29,"CanSino, IMBCAMS, KCONVAC, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001",http://www.nhc.gov.cn/jkj/s7915/202205/514ad0d6472e49e98cdb63d1427ed02f.shtml,3379075000,,,
